Genome	B109_23_EFNP_N1 Relative Abundance (%)	B111F_22_EFNP_N1 Relative Abundance (%)	B11_23_RUNR Relative Abundance (%)	B120_23_EFNP_TC Relative Abundance (%)	B163F_22_EFNP_N1 Relative Abundance (%)	B184F_22_EFNP_BB Relative Abundance (%)	B18F_22_EFNP_N1 Relative Abundance (%)	B19_1_23_RUNR Relative Abundance (%)	B19_2_23_RUNR Relative Abundance (%)	B201_23_EFNP_BB Relative Abundance (%)	B2_1_23_RUNR Relative Abundance (%)	B218_23_EFNP_N96 Relative Abundance (%)	B220_23_EFNP_FF Relative Abundance (%)	B246F_22_EFNP_N1 Relative Abundance (%)	B250F_22_EFNP_CV Relative Abundance (%)	B29F_22_EFNP_BB Relative Abundance (%)	B31_23_EFNP_N31 Relative Abundance (%)	B328_23_EFNP_CC Relative Abundance (%)	B33_23_RUNR Relative Abundance (%)	B357_23_EFNP_TE Relative Abundance (%)	B361_23_EFNP_N88 Relative Abundance (%)	B362F_22_EFNP_WH Relative Abundance (%)	B363_23_EFNP_WH Relative Abundance (%)	B369F_22_EFNP_CV Relative Abundance (%)	B382_23_EFNP_CC Relative Abundance (%)	B39_23_RUNR Relative Abundance (%)	B407_23_EFNP_DW Relative Abundance (%)	B441_23_EFNP_RE Relative Abundance (%)	B458_23_EFNP_N1 Relative Abundance (%)	B461F_22_EFNP_BB Relative Abundance (%)	B462_23_EFNP_CV Relative Abundance (%)	B466F_22_EFNP_N1 Relative Abundance (%)	B478_23_EFNP_NB Relative Abundance (%)	B523F_22_EFNP_DW Relative Abundance (%)	B534F_22_EFNP_CC Relative Abundance (%)	B6_23_RUNR Relative Abundance (%)	B63_23_RUNR Relative Abundance (%)	B83F_22_EFNP_WH Relative Abundance (%)	EHI01172 Relative Abundance (%)	EHI01174 Relative Abundance (%)	EHI01175 Relative Abundance (%)	EHI01176 Relative Abundance (%)	EHI01177 Relative Abundance (%)	EHI01178 Relative Abundance (%)	EHI01179 Relative Abundance (%)	EHI01180 Relative Abundance (%)	EHI02781 Relative Abundance (%)	EHI02786 Relative Abundance (%)	EHI02790 Relative Abundance (%)	EHI02800 Relative Abundance (%)	EHI02805 Relative Abundance (%)	EHI02809 Relative Abundance (%)	EHI02814 Relative Abundance (%)	EHI02816 Relative Abundance (%)	FS1_1_23_RUNR Relative Abundance (%)	FS11F_22_EFNP_N1 Relative Abundance (%)	No_69_road_23_EFNP_N69 Relative Abundance (%)
nhnw_bin.164	0.07309781	0.022927072	0.07428922	0.07292836	0.27993855	0.056053337	0.10404268	0.052491814	0.013058585	0.044528313	0.040344637	0.068739645	0.06234251	0.14460118	0.17772186	0.1821649	0.07436395	0.058218174	0.13745014	0.024923766	0.056471996	0.16745874	0.088284515	0.09267589	0.035329897	0.44331753	0.035447303	0.22932234	0.10463742	0.07398317	0.09860556	0.5071447	0.005483964	0.18876	0.13862766	0.09975845	0.12815002	0.25377393	0.051564068	0.034857385	0.05424129	0.28851357	0.14973128	0.07832605	0.046525452	0.09399472	0.0020890885	0.002120422	0.002028805	0.0018808336	0.0020441266	0.0017420575	0.0021772052	0.0021441933	0.022831397	0.033282258	0.057364095
nhnw_bin.165	0.032030337	0.031084714	0.006026027	0.00952741	0.021272033	0.025513457	0.022001594	0.00885813	0.0013973995	0.029101301	0.004176665	0.02846374	0.020844879	0.04310349	0.034479223	0.04983797	0.020625232	0.04133271	0.01719773	0.030063972	0.05414414	0.03448842	0.028239805	0.017184684	0.016425095	0.013021291	0.04197008	0.01769716	0.04345692	0.025371386	0.03460054	0.033242375	0.0021010214	0.0026416364	0.028395392	0.018094085	0.015945695	0.03958656	0.004446593	0.006388301	0.0061887563	0.006231239	0.00573227	0.0038675026	0.007178019	0.0054718093	0.002352117	0.0024582278	0.0027304206	0.0025458052	0.0023122826	0.002356775	0.0027311505	0.0029397386	0.007081321	0.024561996	0.020607224
nhnw_bin.166	0.0027017496	0.0026552214	0.003937788	0.0066457405	0.0064650546	0.0029956433	0.007549201	0.004994849	0.0009877641	0.009138444	0.001402956	0.0059667327	0.005368934	0.0198197	0.009525226	0.004910055	0.005179224	0.022930548	0.0062638195	0.003991303	0.016336793	0.026298735	0.015133853	0.004911957	0.0038447236	0.010876966	0.009178801	0.010695563	0.006095194	0.0078402385	0.006208544	0.025425695	0.0007745847	0.022634711	0.0033620382	0.0074963113	0.018147862	0.06599043	0.0139717655	0.012681699	0.013668332	0.0134491725	0.014988518	0.011633733	0.012887597	0.012984665	0.0050719865	0.005260671	0.004705892	0.0052103465	0.005273054	0.0053722044	0.0053530703	0.005441483	0.0033322428	0.010188799	0.0049541136
nhnw_bin.167	0.000007885512	0.000034852463	0.000044215387	0.000016027581	0.000042961292	0.000037567646	0.00005783398	0.000027571432	0.0000036832396	0.000036751484	0.0000073767364	0.00002506483	0.25657162	0.000039368333	0.049114242	0.000067708315	0.000023601167	0.00006603426	0.000059620255	0	0.000018119703	0.00005958459	0.000036516954	0.000015402997	0.000008038607	0.000047133002	0.000029681829	0.000026344942	0.00000998656	0.000018081593	0.00001815594	0.00012865309	0	0.000038514387	0.000025826535	0.000042081014	0.000021100112	0.0008818249	0.00039631964	0.00006334828	0.00017476053	0.00016640864	0.000105024665	0.0003147001	0.00013303776	0.00007747025	0.00018982706	0.00019701962	0.00015976767	0.00018475471	0.00020300694	0.00021995798	0.00016570606	0.0001865324	0.000033500055	0.000053887685	0.000024029963
nhnw_bin.168	0.04752909	0.0071086115	0.16732967	0.0016247327	0.0028640523	0.07626787	0.00026178913	0.038770698	0.007287016	0.00003633114	0.015275449	0.10980341	0.0012771274	0.00015454752	0.0023025174	0.06342685	0.0014584605	0.00058803795	0.0017838329	0.00006819726	0.0058760224	0.024076961	0.0009603762	0.038882997	0.0016774351	0.039319713	0.009011137	0.000704691	0.002017307	0.0073792175	0.00078477483	0.025669763	0.00031479093	0.047012437	0.013801435	0.026608953	0.00024233927	0.004571674	0.0002315938	0.000035567937	0.014118802	0.00015509204	0.0001683202	0.000034590335	0.000043160737	0.0000631842	0.0025212625	0.0024849395	0.0025630647	0.002052042	0.0024136645	0.0027420146	0.0021166077	0.002996906	0.016297098	0.000055371795	0.009118394
nhnw_bin.169	0.00061872014	0.013907485	0.00052425143	0.00012583296	0.14312787	0.0006250269	0.07084479	0.0028023242	0.00056529033	0.00032972114	0.018074317	0.00045043716	0.00023896358	0.00061174185	0.0013231575	0.0009557452	0.0015997388	0.0011526712	0.00060820824	0.0011304576	0.0005841495	0.0058454047	0.00023052169	0.00044745638	0.00028781555	0.0010385729	0.00047642173	0.00076260074	0.0002791567	0.0015168057	0.0006215936	0.0028681846	0.0001958502	0.01874097	0.0005603045	0.00047292747	0.00095119426	0.0009335741	0.0011905461	0.013720749	0.008959209	0.0048848623	0.007547423	0.117967516	0.0041282834	0.15103975	0.0008707325	0.00083177706	0.00063317333	0.00088208914	0.00083770504	0.0008558811	0.00070130127	0.0008868948	0.0043708985	0.0006540239	0.0010078371
nhnw_bin.16	0.40292618	0.32042706	0.3148606	0.028409451	0.17498496	0.6483978	0.30023062	0.40624985	0.008170609	0.121588565	0.106118344	0.44297057	0	1.0724753	0.6590541	0.68126816	0.55580175	0.010716159	0.49820825	0.32775825	0.032744545	0.92084306	0.22350845	0.061596286	0.26418617	0.67458594	0.02687215	1.0969871	0.31631637	0.0537823	1.975383	0.089634486	0.0027101438	0.864958	0.8912	1.457224	0.008544052	0.43432316	0.0047380175	0.06892986	0.07206274	0.056801096	0.023750318	0.00009264956	0.056774635	0.08194209	0.00042884433	0.00034363876	0.00050558225	0.00030382612	0.00028916285	0.00039341793	0.00025919144	0.0005710711	0.16525388	0.58894604	0.0031502007
nhnw_bin.170	0.07743749	0.10325706	0.0036840898	0.0041232565	0.7505037	0.28896993	0.4737909	0.003580029	0.0014390278	0.001481358	0.0066162683	0.03572907	0.007760427	0.12810096	0.1429238	0.18271258	0.10527207	0.018474722	0.013080187	0.05045617	0.009718963	0.11296457	0.0128740845	0.27046075	0.014407044	0.009185986	0.029683003	0.007140003	0.08721328	0.31142727	0.0575803	0.22544217	0.00032356873	0.032697782	0.11322784	0.0035424707	0.0033514511	0.080812976	0.0074740043	0.0005356977	0.0030923232	0.00031124894	0.002557282	0.004108038	0.0052453666	0.009432049	0.0005560255	0.0010296997	0.0007735438	0.0005626914	0.0005790119	0.0006115948	0.0006848644	0.0008881489	0.0074421954	0.15040784	0.002367627
nhnw_bin.171	0.11169533	0.0066734576	0.0025877065	0.00736645	0.0066203866	0.012599022	0.012409003	0.005736068	0.0005141428	0.0040183114	0.0014547744	0.006116306	0.0076402402	0.011721192	0.006279902	0.011989902	0.02811684	0.015152615	0.005543685	0.0057011433	0.010982915	0.008977049	0.026812486	0.005097941	0.003622054	0.017691374	0.018735316	0.017212268	0.059861515	0.29328656	0.0033918745	0.010406685	0.02460432	0.007865452	0.0130260615	0.0053691813	0.015353277	0.016287204	0.07547262	0.009532773	0.007299668	0.047214996	0.024943653	0.005031434	0.054328427	0.010727189	0.008067372	0.008982703	0.0126728285	0.008532961	0.012278114	0.005807111	0.010840387	0.008420005	0.0022473377	0.009683475	0.13659856
nhnw_bin.172	0.0033293955	0.004275126	0.00014020028	0.0022317257	0.22885354	0.0033203876	0.018022008	0.00024642062	0.00076379866	0.005213218	0.001395244	0.0006333747	0.06473841	0.0031409701	0.005119574	0.0014741998	0.0026254095	0.0006009649	0.0002872505	0.0021216492	0.00081337173	0.00560624	0.10073955	0.008393667	0.007332278	0.0016964646	0.00170158	0.040043004	0.003078316	0.021961467	0.0033743253	0.30176356	0.02415792	0.0036608765	0.003219413	0.0010977018	0.0018699717	0.06282592	0.000855019	0.00021021086	0.0006028288	0.0001628859	0.0002980573	0.0047555226	0.0008516489	0.0004441524	0.0006540265	0.0003184587	0.00036948826	0.0003154544	0.00025136708	0.00033816596	0.00026909093	0.00024013761	0.000043608405	0.0074737533	0.002156732
nhnw_bin.173	0.39394742	0.4805509	0.05697373	0.21024549	0.12875879	0.36122572	0.07682253	0.059667505	0.021602219	0.18580444	0.0038729506	0.106127255	0.1049721	0.18275353	0.55506164	0.29031396	0.105365336	0.3197785	0.09224909	0.18833861	0.2774431	0.13557594	0.003997047	0.024518704	0.15371123	0.058385946	0.74789953	0.45967233	0.19834247	0.47033542	0.49061152	0.13150282	0.026543535	0.26073778	0.35538065	0.60561913	0.27427286	0.06308115	0.0026128711	0.008404548	0.009433257	0.010783526	0.002244345	0.017176671	0.009634186	0.011063385	0.0021164771	0.0016541511	0.0019655633	0.0016971134	0.002034575	0.0017810334	0.0019823902	0.001552884	0.109069645	0.34433115	0.064829044
nhnw_bin.174	0.00067479815	0.009428715	0.0004375354	0.00027103492	0.0046861917	0.0787678	0.0040300055	0.013923474	0.00010246282	0.0011208608	0.0012123452	0.0003898498	0.0002585399	0.00024190439	0.0022608135	0.058065478	0.00055296754	0.00056634296	0.021879615	0.00020017916	0.0008714705	0.020308709	0.00040068978	0.040296916	0.00005088428	0.027794877	0.00028540046	0.000105950785	0.0004679765	0.016305132	0.000048946677	0.054284066	0.000045191	0.020730045	0.0016061324	0.00054837845	0.00020521812	0.010201444	0.039102152	0.0021998433	0.010247014	0.0013152838	0.00011530617	0.034267068	0.00011182242	0.00079219445	0.009559725	0.009191847	0.010646681	0.009333527	0.0076745832	0.007834355	0.009038489	0.010415936	0.00311629	0.00017000457	0.013645814
nhnw_bin.175	0.16942295	0.38260123	0.08775328	0.10537615	0.3899727	0.36665753	0.79228824	0.17197844	0.020614242	1.3659883	0.043186147	0.9587667	0.40315834	0.48673043	0.69970304	0.4578841	0.20637257	0.6177242	0.38450268	0.33179715	0.37150466	0.459826	0.56475073	0.15546928	0.28076467	0.21621515	0.3987725	0.6344014	0.4330299	0.34094355	0.26713437	0.18395583	0.022101445	1.0659508	0.2850587	0.41432086	0.43086582	0.58313215	0.0093265455	0.011259858	0.016316034	0.006282368	0.02718635	0.002952836	0.015589342	0.027989594	0.017195167	0.020274676	0.021877555	0.01876954	0.01624039	0.015781753	0.021469146	0.026469601	0.07979405	0.35971108	0.2273521
nhnw_bin.176	0.009960411	0.005254963	0.0117050735	0.016165186	0.08074603	0.009829855	0.022262992	0.017075066	0.00084606657	0.0062334645	0.0045137033	0.045599848	0.0154047925	0.01023025	0.02793626	0.0148934	0.0151326535	0.013335341	0.0066506187	0.014329411	0.014832229	0.062606655	0.024383537	0.031821154	0.02968389	0.0327371	0.008233269	0.023455257	0.03238331	0.006301837	0.017889382	0.008913553	0.0014959843	0.13801922	0.011516452	0.079716116	0.006566578	0.14092591	0.0011454996	0.0014116755	0.003862038	0.003476364	0.009891754	0.0016979562	0.0031301463	0.0016084105	0	0	0	0	0	0.000004020942	0	0.0000035424748	0.0025337522	0.013452108	0.016305795
nhnw_bin.177	0.008645737	0.027067715	0.021426607	0.017391171	0.024719704	0.016171465	0.09709123	0.049764212	0.008584548	0.03549464	0.004088119	0.039446007	0.016870404	0.0353097	0.018186903	0.032139115	0.007887723	0.096238516	0.025459092	0.00778306	0.021527292	0.021104762	0.03184522	0.012031097	0.02992552	0.026004102	0.0029544893	0.06424714	0.009731365	0.020755844	0.005156449	0.023764733	0.00058700837	0.016265165	0.045426536	0.061060138	0.020480948	0.000551773	0.0031860545	0.0032041157	0.0027111967	0.022520075	0.019254016	0.014415046	0.029784929	0.0058073187	0.0011299034	0.0010620431	0.0012750559	0.0010911039	0.0010422783	0.0011113852	0.0009847229	0.0013366126	0.018265301	0.04797547	0.09824315
nhnw_bin.178	0.000590948	0.0012788095	0.0056963246	0.029059276	0.0014811379	0.010220412	0.0027911018	0.017091496	0.0023423962	0.0071301777	0.00864708	0.01150935	0.029740946	0.003193129	0.0012903635	0.005335634	0.008007199	0.013861248	0.0058864634	0.010282452	0.05433077	0.011041182	0.049856577	0.03037715	0.020949882	0.015795456	0.007794432	0.002399921	0.021725962	0.0023948136	0.0071891444	0.0038758812	0.0004131502	0.003424024	0.0013840849	0.004018263	0.0055128904	0.022594228	0.030616889	0.039769255	0.008068036	0.04874925	0.047640547	0.045424104	0.059185974	0.09799614	0.00010882433	0.00015151365	0.00013027723	0.00017216272	0.00013632634	0.00011187526	0.00012871818	0.00006820371	0.0022992985	0.020915462	0.076537274
nhnw_bin.179	0.02935899	0.080026165	0.009819876	0.0012896521	0.01825251	0.022396091	0.009276928	0.00615675	0.0044455994	0.06799163	0.001804632	0.059892166	0.040404372	0.015415366	0.038267437	0.03171518	0.018314775	0.035132103	0.0336185	0.020598637	0.05052953	0.010352066	0.058022887	0.007260382	0.0018429193	0.039013393	0.09212698	0.009566389	0.11859772	0.038767546	0.016857099	0.17647114	0.0025580493	0.0015763064	0.04265466	0.063691	0.05037368	0.00393857	0.009046871	0.04194071	0.014684579	0.04532038	0.035546016	0.033500936	0.05978705	0.039327834	0.0033382624	0.00297812	0.003423277	0.0028211942	0.0035121916	0.002673752	0.0030786446	0.0030016908	0.0043716654	0.0095549645	0.011708136
nhnw_bin.17	0.020366617	0.010306788	0.013166115	0.022446478	0.049416013	0.04678575	0.05721435	0.03006834	0.002556303	0.12690106	0.015163502	0.06110659	0.030269668	0.04384839	0.089727014	0.076306075	0.038807973	0.02865391	0.029751763	0.015794538	0.038987294	0.044643715	0.08126184	0.022406742	0.04338158	0.06232265	0.023730729	0.07540757	0.06065809	0.034853566	0.07939813	0.008316269	0.001649979	0.07221695	0.03632976	0.040069163	0.024756962	0.07923439	0.017720576	0.06706375	0.031198949	0.014220019	0.04522003	0.020533718	0.038444325	0.059347842	0.004457837	0.005438674	0.005776733	0.0044919364	0.0045347684	0.004485811	0.0058321813	0.0062024645	0.013600505	0.035979055	0.020721292
nhnw_bin.180	0.008105789	0.061566256	0.004822581	0.014615239	0.0033243732	0.07457368	0.003912428	0.058947798	0.0051784436	0.012077095	0.0057051717	0.04755317	0.109434076	0.029066198	0.00988044	0.032568634	0.021589896	0.27126464	0.011084675	0.038163286	0.013450073	0.027544575	0.051623948	0.10550095	0.0031302534	0.006244063	0.006278509	0.050407015	0.0044373297	0.003069114	0.019684203	0.003734226	0.013732875	0.0020830545	0.0035172056	0.009493129	0.016191095	0.06831469	0.0011435348	0.004918208	0.0009239808	0.0010311898	0.00079910323	0.00080743333	0.0020838033	0.004904918	0.0029071036	0.0031253947	0.002402501	0.0030516644	0.0021972246	0.0029916386	0.0021956821	0.0030048366	0.017044498	0.005806452	0.074731104
nhnw_bin.181	0.011322543	0.007828007	0.0038750859	0.006574691	0.009585827	0.0091320025	0.014041411	0.01084625	0.0019176278	0.02558296	0.0022582721	0.0141809825	0.013719314	0.031429864	0.014556138	0.013760456	0.0070951856	0.042550143	0.032141127	0.010366441	0.023406107	0.020007052	0.01884266	0.008054045	0.0074944193	0.007741797	0.033329327	0.019336725	0.025546392	0.00804109	0.014758309	0.022854334	0.0015033128	0.0053441618	0.014338867	0.02036542	0.019528633	0.006063418	0.0006146982	0.0006882373	0.0005172988	0.00037819275	0.0002973812	0.0007658173	0.0008160054	0.0005694163	0.0012622422	0.0012332831	0.0012448473	0.0012341376	0.0011848274	0.0012985473	0.0010774499	0.0018141922	0.010453819	0.01703273	0.0041318196
nhnw_bin.182	0.003878461	0.01920654	0.0012457012	0.0035611861	0.0107146185	0.029632017	0.010666158	0.0055481163	0.00074128114	0.0072625764	0.0018280383	0.0014499448	0.006630829	0.006788423	0.007683726	0.013954768	0.023296934	0.010294162	0.008261133	0.012341141	0.0063830274	0.0043767104	0.0020217209	0.036636494	0.0035059208	0.0055463696	0.017154414	0.00902029	0.009799925	0.016503386	0.0053507998	0.019809753	0.00084820954	0.011323799	0.009313975	0.002258681	0.0021130696	0.028891994	0.0010131772	0.00030974386	0.0004495392	0.0006538303	0.00021174343	0.0040681097	0.008614093	0.00043671	0.0048798635	0.00424933	0.0042470107	0.003797796	0.0037716837	0.004317049	0.0043889293	0.0037215685	0.0008888912	0.0034679382	0.0150881605
nhnw_bin.183	0.0032609897	0.0005705761	0.00024510524	0.0022822183	0.013362585	0.0117030125	0.010814451	0.0005187619	0.00042628383	0.12757698	0.00020193633	0.0005119858	0.00046164333	0.0026280163	0.02589443	0.0067957225	0.044556953	0.00008870465	0.00014702432	0.0006654999	0.000101948135	0.044170238	0.009161201	0.11646756	0.105315946	0.0047834627	0.0016543501	0.0028258048	0.010288644	0.035925943	0.00787148	0.0462076	0.000006578148	0.06156884	0.010036358	0.001534495	0.00001756575	0.0051519754	0.04470925	0.0003582704	0.004615557	0.00016222848	0.00007982491	0.009675359	0.009777724	0.0001827306	0.0055813678	0.004137896	0.005466824	0.0043132757	0.0042966176	0.005551472	0.0030799895	0.0035926949	0.00013968533	0.08858085	0.000030160889
nhnw_bin.184	0.0023752248	0.010901351	0.0033816919	0.01733611	0.008080634	0.049592227	0.005519297	0.017179321	0.00089210545	0.0064775436	0.005419162	0.0067558032	0.014504043	0.014691159	0.010270139	0.01451715	0.039262503	0.018671986	0.016257804	0.007832961	0.03659988	0.006242005	0.017784111	0.036591534	0.0017596993	0.019904811	0.043137945	0.0021551193	0.011517757	0.0074475086	0.0029244055	0.0012647902	0.0008118853	0.00073006767	0.004102297	0.0040608267	0.0040037716	0.021016086	0.0015372239	0.0008336298	0.00043669651	0.0011876739	0.0007856716	0.00040735424	0.0010736395	0.00049094204	0.0017962353	0.0019394382	0.0020295714	0.0021289685	0.0016950144	0.0024316313	0.0017131647	0.0024589878	0.0038087235	0.030599771	0.06580251
nhnw_bin.185	0.016043445	0.040816244	0.031996626	0.11790439	0.04243909	0.072607934	0.055733852	0.20616929	0.029337348	0.18415552	0.056727663	0.06587001	0.23327208	0.17434399	0.064632006	0.03117242	0.20450747	0.09622751	0.047379386	0.088443525	0.12877055	0.07729614	0.31508717	0.06998442	0.008533915	0.1734064	0.11045633	0.033028062	0.13500625	0.036356196	0.057131566	0.0023843702	0.0016022054	0.0046020392	0.014417647	0.15743296	0.08658294	0.10052076	0.016604604	0.07450212	0.030960586	0.03806543	0.024089437	0.01697725	0.013156799	0.047720492	0.02976064	0.030578995	0.025931884	0.03690276	0.023677124	0.034396958	0.034106843	0.029090516	0.0483719	0.17945926	0.20154415
nhnw_bin.186	0.013455965	0.0676985	0.01841071	0.26778436	0.2986451	0.0014646332	0.37157702	0.09322254	0.015099298	0.00035944706	0.036762655	0.084917575	0.5793231	0.04062451	0.00093922217	0.00084062817	0.00033908186	0.066794805	0.050329424	0.0018229564	0.42066905	0.036939263	0.07535238	0.0003567081	0.108926296	0.023179417	0.09749435	0.07121866	0.33278152	0.04437063	0.025843991	0.006381174	0.0059971465	0.06758544	0.0014643965	0.1663362	0.03337108	0.0048044203	0.0020049654	0.0026065663	0.00080131606	0.001621831	0.0008203625	0.001714777	0.0042943074	0.0019067678	0.00073324324	0.0009134684	0.00073359936	0.0010053345	0.0005956747	0.00088780443	0.00064498023	0.00182972	0.06614201	0.20283331	0.047644503
nhnw_bin.187	0.0067018806	0.0016975297	0.0056081116	0.0067727976	0.007641051	0.0016233227	0.007980943	0.010257251	0.0019978601	0.0029761444	0.0012864717	0.008230798	0.0038127531	0.009654087	0.0030828565	0.0019533553	0.042812157	0.001328794	0.004208868	0.010366095	0.008262871	0.0070023006	0.0072090277	0.00041464125	0.0008293033	0.0028141951	0.011809219	0.007349934	0.0024774922	0.0020784829	0.0011607801	0.011215442	0.000779449	0.0049580983	0.008887132	0.0076359897	0.004888212	0.0035703776	0.001680464	0.011664029	0.00042952443	0.00219755	0.06808236	0.0038282678	0.0010001713	0.020389497	0.0008949447	0.00090217084	0.0007666279	0.0010292344	0.0006885391	0.0012017649	0.00092415727	0.0007917472	0.0039870017	0.010377628	0.021963723
nhnw_bin.188	0.031373966	0.047728516	0.015040102	0.20117028	0.06467406	0.034060672	0.03726708	0.037446953	0.007887422	0.010210823	0.06787214	0.009172825	0.10292978	0.028496593	0.032297537	0.022846702	0.06604537	0.018801482	0.024470773	0.0323416	0.026171107	0.057379384	0.019073581	0.39634806	0.09042104	0.02949997	0.026616298	0.044657074	0.011252487	0.099138156	0.034128126	0.0602799	0.0021338398	0.008866854	0.033017687	0.01626514	0.022541042	0.02427066	0.0008215	0.00067473564	0.015660372	0.002604998	0.0007962638	0.0046461653	0.0013891717	0.0029169496	0.009827737	0.011903625	0.011404312	0.010451748	0.009259038	0.009953718	0.0139435185	0.009247896	0.0058954596	0.024523579	0.10266306
nhnw_bin.189	0.03651589	0.019358547	0.0052084965	0.012877226	0.0057045147	0.01510123	0.0063713477	0.061310284	0.00840935	0.007948433	0.0018878786	0.054978173	0.028870402	0.054316863	0.023291634	0.030005855	0.015921127	0.018027753	0.053530887	0.017226335	0.052409083	0.027356733	0.076202035	0.0083295	0.032872975	0.033427168	0.018882915	0.024761066	0.03560613	0.0126291495	0.028978147	0.004016668	0.0030031006	0.024263406	0.0038980744	0.057800822	0.04318579	0.02993921	0.008780481	0.0007508011	0.0031748915	0.0013253756	0.0033346643	0.0027159282	0.00032250633	0.00053914654	0.00065528305	0.0006128333	0.0005146368	0.0007396016	0.0006212337	0.0007172347	0.0006994183	0.0006424298	0.019404076	0.03279249	0.023269292
nhnw_bin.18	0.05119376	0.015037996	0.0035573344	0.007709364	0.09329299	0.006994238	0.033828102	0.009583195	0.0019374581	0.032949217	0.004361224	0.02177509	0.022717476	0.08449583	0.010600194	0.0114194	0.006976795	0.027155923	0.008550392	0.024231337	0.05185142	0.02675251	0.059836447	0.006644423	0.012516252	0.029823743	0.019414822	0.02762446	0.031732544	0.02285082	0.06022272	0.032324586	0.0021438934	0.10735324	0.017381083	0.03828832	0.044078838	0.106755674	0.005877778	0.0058196615	0.06418232	0.003833054	0.011849613	0.036264207	0.0020955447	0.021066085	0.00008790669	0.000054498116	0.000055454042	0.000074521035	0.00008730891	0.00006099319	0.00006496349	0.00007820431	0.0051552127	0.020607073	0.013874725
nhnw_bin.190	0.18086639	0.13205479	0.043884534	0.59568864	0.04065791	0.4185584	0.037887905	0.22904864	0.014098954	0.41399845	0.15622906	0.52938455	0.44980553	0.040654138	0.05800626	0.1483242	0.5305442	0.43345848	0.19738945	0.28667167	0.50889754	0.30068174	0.32461032	0.38208473	0.14148064	0.17230141	0.6850549	0.35968453	0.3406904	0.058873117	0.19373067	0.05508958	0.008407065	0.010109393	0.06199515	0.14715084	0.13939711	0.12971567	0.0014868273	0.011162136	0.011078614	0.005921068	0.015192019	0.006215409	0.0026265045	0.0077221515	0.00040612483	0.00040415704	0.00049194065	0.0004945083	0.00035122962	0.00051761593	0.0005217774	0.00040104435	0.0644962	0.082809806	1.0248415
